chr	start	stop	cor
chr2	3922928	3923020	0.449209957541049
chr2	3956375	3956449	0.0159586135135146
chr2	3963502	3963559	0.110874172041185
chr2	3963502	3963567	-0.255605069201969
chr2	3963502	3963579	0.018399493102356
chr2	3969871	3969932	0.0820189303761665
chr2	3969950	3970029	0.0574185400136137
chr2	4005047	4005114	0.0263264845411886
chr2	4005049	4005114	0.187514055978378
chr2	4007351	4007416	0.0260482027480431
chr2	4007351	4007418	-0.104574656497431
chr2	4043449	4043487	-0.0719816016814252
chr2	4123444	4123577	0.0538450541879181
chr2	4214310	4214451	0.239462257725094
chr2	4246597	4246665	-0.0801546099385493
chr2	4282021	4282083	0.0293976813823776
chr2	4300224	4300288	0.0910600350977414
chr2	4304537	4304703	-0.0370886378998116
chr2	4304573	4304703	0.214597067441636
chr2	4305769	4305810	-0.0385066825519505
chr2	4306920	4307056	0.699997616479437
chr2	4307758	4307867	0.0165628699209863
chr2	4315186	4315291	0.155045700353015
chr2	4356190	4356248	-0.0202979402458143
chr2	4359311	4359412	0.045695164065086
chr2	4401759	4401816	-0.118158879618338
chr2	4401764	4401816	-0.0487464850333373
chr2	4417169	4417221	0.221850519822717
chr2	4418488	4418564	0.340749955448583
chr2	4424743	4424813	-0.0368767058756316
chr2	4426228	4426343	0.11876236717643
chr2	4426243	4426353	0.0546947383242003
chr2	4438917	4438981	-0.0589416881818185
chr2	4438920	4438990	-0.0276067855483375
chr2	4456225	4456296	0.0647268467820069
chr2	4505868	4505924	0.0135202994811155
chr2	4542371	4542442	-0.0337955170115941
chr2	4587539	4587571	0.145233227945852
chr2	4623089	4623180	0.22369976695238
chr2	4652212	4652257	0.0077213137461256
chr2	4662947	4663015	0.259846826249094
chr2	4669195	4669248	-0.0517426371549375
chr2	4671059	4671107	0.0562785818845601
chr2	4679170	4679286	0.00931296516303906
chr2	4683844	4683980	-0.0357262567951519
chr2	4683862	4683983	0.0290583578316288
chr2	4684622	4684693	-0.137501304406495
chr2	4684622	4684693	0.00820626312110634
chr2	4685122	4685239	-0.152386405535387
chr2	4703005	4703049	-0.0211600202636603
chr2	4783471	4783616	-0.0363138104005287
chr2	4817468	4817537	-0.0264565910200464
chr2	4819664	4819715	0.0788294950253194
chr2	4822536	4822623	-0.0511347743388322
chr2	4838443	4838546	0.168773534617336
chr2	4871505	4871572	0.34386924722484
chr2	4889112	4889176	0.0787735960650683
chr2	4891502	4891568	-0.100587134287791
chr2	4937216	4937267	0.20154811519376
chr2	4943924	4944052	0.163467078082321
chr2	4945404	4945457	-0.142359051248942
chr2	4950978	4951116	0.00428453459332453
chr2	4950988	4951116	0.160120885059311
chr2	4960074	4960175	0.122317717534756
chr2	5015322	5015377	-0.415300095095647
chr2	5015586	5015646	0.0294416664331927
chr2	5019156	5019294	0.400207252881524
chr2	5022326	5022379	0.0866820944609533
chr2	5024537	5024673	0.101998855579281
chr2	5029970	5030009	0.0162998170705822
chr2	5040952	5040995	-0.561011268394826
chr2	5048412	5048493	-0.496492410675628
chr2	5052141	5052197	0.0378318168810433
chr2	5080417	5080475	0.141045907448275
chr2	5105997	5106064	-0.0714179371211206
chr2	5105998	5106067	0.0566418174748587
chr2	5105998	5106067	-0.10523918437386
chr2	5121152	5121257	-0.493898623844906
chr2	5181785	5181911	0.320878081833995
chr2	5182629	5182763	0.242394674859537
chr2	5190034	5190104	0.31511960202275
chr2	5331337	5331410	-0.0748470195381079
chr2	5377586	5377686	0.0949488434177752
chr2	5391021	5391089	0.184723559465635
chr2	5406965	5407075	0.207704443755244
chr2	5411024	5411132	0.00476648825756504
chr2	5411091	5411142	-0.0256735551218219
chr2	5411091	5411143	0.0434605902804208
chr2	5417581	5417733	-0.031732330630943
chr2	5452712	5452773	0.48967837421311
chr2	5473058	5473111	-0.149198001186283
chr2	5486237	5486346	0.411777841769238
chr2	5521135	5521193	0.0115096919442233
chr2	5522361	5522422	-0.0513574633610561
chr2	5600007	5600066	0.0229373787350106
chr2	5629795	5629870	0.144415405305809
chr2	5629795	5629922	0.0692596903726148
chr2	5636809	5636864	0.0143429995981041
chr2	5685651	5685792	-0.161840181717647
chr2	5727899	5728003	-0.106343229653496
chr2	5727957	5728090	0.124568824402364
chr2	5727961	5728085	0.0108907275918421
chr2	5731650	5731755	-0.0214876519184928
chr2	5732289	5732336	0.00806544825831152
chr2	5732289	5732336	0.0405272329107767
chr2	5739002	5739077	0.204708283985761
chr2	5797538	5797671	0.0903440738382882
chr2	5844101	5844236	0.652003637875638
chr2	5845786	5845916	0.275571034385188
chr2	5852010	5852124	0.822804706826046
chr2	5866287	5866355	-0.0496386270146891
chr2	5869424	5869491	-0.0327175137063186
chr2	5876621	5876677	0.0270666901449448
chr2	5877247	5877376	0.0203029384523611
chr2	5878115	5878202	0.0554812016839773
chr2	5880193	5880309	-0.0347274149895467
chr2	5908116	5908245	0.53265064463257
chr2	5918264	5918408	-0.0113508360636639
chr2	5926041	5926080	-0.0711971798250986
chr2	5946903	5947016	0.505303675729968
chr2	5947043	5947146	-0.194054739124089
chr2	5960003	5960133	0.928308175029263
chr2	5975814	5975886	0.542990551753071
chr2	5992786	5992905	-0.141175446726873
chr2	6007050	6007179	-0.154721773698189
chr2	6053513	6053547	-0.0649922578748203
chr2	6055146	6055287	-0.0843016176939565
chr2	6094792	6094848	0.0414844041220594
chr2	6095922	6096059	-0.00429488223610995
chr2	6124242	6124316	0.0511589978408619
chr2	6126603	6126662	0.0657966938466546
chr2	6132288	6132363	0.770606745356117
chr2	6139502	6139575	0.118456065039998
chr2	6143984	6144084	0.507157888011666
chr2	6162263	6162361	0.169876519704466
chr2	6163276	6163412	-0.0977277254206875
chr2	6166296	6166407	0.979954843201418
chr2	6179216	6179336	-0.451583627853196
chr2	6182161	6182230	-0.153786693356183
chr2	6199431	6199499	0.0597570485280146
chr2	6214921	6214990	0.610963343925989
chr2	6230451	6230517	0.0488407091874766
chr2	6247290	6247339	-0.0445112961284825
chr2	6272185	6272304	0.106656611133652
chr2	6272253	6272304	-0.135075077741394
chr2	6298380	6298494	0.350755050932859
chr2	6325270	6325412	0.238655462917583
chr2	6380534	6380662	-0.132738633422184
chr2	6389906	6390033	0.109983533407442
chr2	6410509	6410617	0.539213581594425
chr2	6422170	6422230	-0.459121262660871
chr2	6474188	6474262	0.235791374520576
chr2	6502773	6502888	0.00166886832257286
chr2	6503610	6503743	0.552194196488041
chr2	6508047	6508160	0.0348000395758253
chr2	6522531	6522659	0.153587700628664
chr2	6527152	6527209	-0.18586887975993
chr2	6536879	6536998	-0.0577915541424665
chr2	6536880	6537016	0.0649387918001225
chr2	6633974	6634037	0.0383706362111918
chr2	6636043	6636142	0.418724939293829
chr2	6669774	6669839	0.276357889142418
chr2	6697912	6698051	0.346409464854383
chr2	6700333	6700469	0.311623552829993
chr2	6704327	6704383	0.00940283194606598
chr2	6728253	6728328	0.0223189322550316
chr2	6728254	6728327	-0.00841119199584092
chr2	6804883	6804927	0.00672384043554874
chr2	6813745	6813774	-0.0886901111338774
chr2	6828111	6828227	0.0437220833304973
chr2	6855579	6855711	0.226113342629476
chr2	6855585	6855720	0.66377157010137
chr2	6872402	6872512	-0.100692519789153
chr2	6887655	6887795	-0.0318379634358547
chr2	6900942	6900984	-0.0250230853154221
chr2	6960588	6960710	-0.158509765809677
chr2	6999926	6999995	-0.0852090184203864
chr2	7008293	7008365	-0.0444556064162338
chr2	7019894	7019972	-0.267316332271929
chr2	7073058	7073159	-0.0817054703314973
chr2	7147636	7147714	0.232419613535365
chr2	7161907	7161940	0.355888399305809
chr2	7182953	7183012	0.0341745896002938
chr2	7242179	7242217	0.141273555893201
chr2	7288936	7289062	-0.024087485439139
chr2	7319628	7319750	0.4416014902614
chr2	7319631	7319750	0.273360129330423
chr2	7329567	7329711	0.575308628107156
chr2	7353525	7353595	0.330091185079636
chr2	7385000	7385087	0.227152734840281
chr2	7411662	7411772	0.727053276947854
chr2	7420697	7420813	0.00148304242698126
chr2	7432448	7432504	-0.0512447694719291
chr2	7446133	7446260	0.645688967072207
chr2	7447538	7447653	0.276621047638408
chr2	7448685	7448761	-0.715670507835984
chr2	7521947	7522062	0.0806887151111254
chr2	7549604	7549735	0.793574356604935
chr2	7657251	7657344	0.24149534989863
chr2	7673679	7673789	0.557834651180702
chr2	7871542	7871641	0.563656061868364
chr2	7881307	7881430	-0.111672364308793
chr2	7891777	7891914	0.670298443607565
chr2	8028615	8028700	0.146692126442615
chr2	8059087	8059143	0.574828621586132
chr2	8173500	8173620	0.0242958887735799
chr2	8186978	8187105	0.7543728337067
chr2	8296509	8296607	0.404235504182558
chr2	8369379	8369426	-0.179467079090993
chr2	8369482	8369542	0.0445143300888164
chr2	8369726	8369780	0.187153805728546
chr2	8402681	8402749	0.244566420757204
chr2	8413638	8413730	-0.167853559926832
chr2	8480628	8480693	0.0450346992531472
chr2	8539106	8539215	0.372648195720711
chr2	8560404	8560551	-0.0554044925763906
chr2	8561277	8561355	0.141293654288295
chr2	8589656	8589727	0.550415363202325
chr2	8591722	8591838	0.483612533729135
chr2	8621742	8621812	0.178333190894481
chr2	8622852	8622893	0.388330917042505
chr2	8891540	8891680	0.165500443546323
chr2	8891567	8891686	0.0982367111968824
chr2	8909028	8909126	0.585709092527476
chr2	9030609	9030675	-0.0206396107457962
chr2	9040703	9040816	-0.0837192482075269
chr2	9040741	9040831	0.123303681980969
chr2	9213133	9213227	0.418104885739251
chr2	9247502	9247636	0.605633876539828
chr2	9339688	9339780	-0.0289303626814147
chr2	9339854	9339998	0.0214454695758261
chr2	9404329	9404463	0.496341673668501
chr2	9424176	9424302	0.480950268345919
chr2	9454936	9455004	0.161417826721751
chr2	9486481	9486592	0.23670398008085
chr2	9566947	9567020	0.114572279599651
chr2	9566947	9567022	0.0356729136842287
chr2	9567027	9567102	0.122498078234123
chr2	9567043	9567102	0.115202207840055
chr2	9614782	9614899	0.32794331407074
chr2	9647690	9647790	0.716889219113598
chr2	9651538	9651674	0.813561452326029
chr2	9898910	9899050	0.697661328939209
chr2	10093594	10093672	-0.0782912087239969
chr2	10219356	10219416	-0.106331792588463
chr2	10297895	10297962	-0.0246536042428291
chr2	10298806	10298932	-0.101894081977487
chr2	10353233	10353341	0.237800427862994
chr2	10570250	10570317	0.201625721672842
chr2	10573073	10573210	0.566389521992798
chr2	10729738	10729857	0.538712633378056
chr2	10751644	10751708	0.0232479640684672
chr2	10751644	10751738	-0.00570432106409341
chr2	10796667	10796746	-0.158243962844818
chr2	10837971	10838042	0.219624744826477
chr2	10855888	10856027	0.384100207099045
chr2	10880183	10880319	0.0495023769028924
chr2	11115126	11115188	0.237266312388131
chr2	11124172	11124288	0.59420476781277
chr2	11238492	11238589	0.508619825655873
chr2	11267193	11267265	-0.108042182021684
chr2	11396647	11396721	0.708336100627938
chr2	11426249	11426307	0.0297326145397295
chr2	11594501	11594546	-0.0356232647689184
chr2	11594844	11594882	-0.116150745829149
chr2	11705613	11705719	0.364710797551277
chr2	11711786	11711925	0.913457783563337
chr2	11797892	11798026	0.386694320444174
chr2	11867117	11867243	0.0490791472857682
chr2	11988371	11988455	-0.0511629774515897
chr2	12007333	12007402	0.372093487294009
chr2	12094370	12094431	-0.0345213035068331
chr2	12102218	12102349	0.156741784305246
chr2	12102220	12102349	0.566699731140006
chr2	12449202	12449281	-0.00574961226163864
chr2	12452963	12453025	-0.0413181527232894
chr2	12578756	12578875	0.727025178658164
chr2	12615506	12615608	0.373024630331379
chr2	12922256	12922365	0.227409120769735
chr2	13135224	13135299	0.183661630828151
chr2	13334128	13334247	0.307941882988026
chr2	13432775	13432903	0.654420325269732
chr2	13453404	13453501	-0.112121498019721
chr2	13495042	13495151	0.482429970349423
chr2	13583497	13583594	0.698065458619166
chr2	13679841	13679962	0.494668850885524
chr2	13720553	13720675	-0.0521010651443993
chr2	13786851	13786974	0.658520662360722
chr2	13800780	13800847	0.41090424712327
chr2	13934916	13935029	0.485095068387124
chr2	14137856	14137913	0.0274900701551463
chr2	14471771	14471828	0.0589545802717023
chr2	14526106	14526229	0.181013423438792
chr2	14687368	14687490	0.310808702872536
chr2	14751404	14751538	-0.0523985724038805
chr2	14826116	14826221	0.34563600473367
chr2	14826117	14826251	0.113007354935477
chr2	15006929	15007018	0.718010547300884
chr2	15050285	15050415	0.196814238792088
chr2	15050294	15050413	0.0875280099337234
chr2	15130957	15131052	0.293323117139421
chr2	15711499	15711559	0.379041575073736
chr2	15735591	15735715	0.315728629606974
chr2	15818576	15818713	0.184792588099862
chr2	15818589	15818711	0.170432435019978
chr2	15844636	15844707	0.0995016307494424
chr2	15914765	15914836	0.0936367021201098
chr2	16042615	16042725	0.769706296691457
chr2	16095004	16095108	-0.0572691789662588
chr2	16279601	16279657	0.0970349794248192
chr2	16279601	16279664	0.182193870140908
chr2	16418102	16418161	0.029826919733693
chr2	16494342	16494429	0.558748489151135
chr2	16595401	16595469	0.446049232518881
chr2	16596461	16596532	0.0103229984243903
chr2	16653981	16654067	0.173069500914179
chr2	16653989	16654092	0.26946081713931
chr2	16665774	16665892	0.166144096568663
chr2	16921639	16921713	0.0233668427526121
chr2	17209382	17209484	0.253349885691024
chr2	17268162	17268277	0.195797895418351
chr2	18039974	18040114	0.230929820692168
chr2	18051029	18051089	-0.104311600301202
chr2	18370544	18370675	0.841949583140772
chr2	18399433	18399553	0.476002908003701
chr2	18600272	18600337	0.0965327895048242
chr2	18752794	18752930	0.160969102799138
chr2	19057308	19057377	0.337996863296238
chr2	19283250	19283349	0.391373943264897
chr3	326166	326205	-0.00737352301226497
chr3	423127	423198	0.0638319465315342
chr3	469839	469974	0.708682185357872
chr3	1293588	1293734	0.379703317017091
chr3	1512324	1512390	0.0881909926708428
chr3	1578721	1578839	0.707445053496251
chr3	1935927	1936072	0.186300765090516
chr3	1935928	1936051	0.565349390201819
chr3	1963575	1963629	0.045676512806929
chr3	2099307	2099434	0.203376151244504
chr3	2202851	2202968	0.0428891164217851
chr3	2202853	2202987	0.0841036680955564
chr3	2334230	2334341	0.285259590394921
chr3	2654532	2654673	0.620170398266851
chr3	2849464	2849538	0.154583970836425
chr3	2867858	2867909	-0.0713835620135758
chr3	3046925	3046991	-0.0326529056601624
chr3	3401849	3401924	0.603407817280446
chr3	3437179	3437317	0.811275372508799
chr3	3503596	3503727	0.370831389598014
chr3	3565707	3565772	0.564235743937931
chr3	3581937	3582062	0.623295667312828
chr3	3753780	3753855	0.514869179305781
chr3	3785926	3786037	0.133720805339272
chr3	3967020	3967098	0.682219905332396
chr3	4084238	4084312	0.354420316307862
chr3	4086515	4086631	0.51030788166938
chr3	4087662	4087734	-0.000946792972039584
chr3	4097656	4097721	0.271982494483143
chr3	4276090	4276186	0.150546705883632
chr3	4282217	4282285	-0.0803801473531516
chr3	4284363	4284438	0.0164755405943999
chr3	4377930	4377985	0.0833618338189633
chr3	4394390	4394491	0.876152710358236
chr3	4494286	4494355	0.132103381582723
chr3	4536777	4536910	0.668435298795353
chr3	4800078	4800197	0.2239767196265
chr3	4875462	4875593	0.538288612724205
chr3	4927897	4927965	0.0987244093946302
chr3	4939952	4940052	-0.123551609022326
chr3	4939960	4940043	0.164697300150132
chr3	5104177	5104316	0.739177521749895
chr3	5115927	5116038	0.487078496417339
chr3	5156587	5156660	-0.0237964712378555
chr3	5286645	5286732	0.0217169502292152
chr3	5287113	5287240	0.51455833244998
chr3	5460766	5460818	-0.0255593283377643
chr3	5460766	5460818	-0.0613458878272334
chr3	5848440	5848565	0.658851768817556
chr3	6194914	6194957	-0.0534914882976718
chr3	6219778	6219904	0.721634326604038
chr3	6259061	6259165	-0.0529859413337108
chr3	6295461	6295602	0.630010695758705
chr3	6296689	6296764	0.192195493407288
chr3	6469159	6469300	-0.113300350526783
chr3	6684357	6684410	0.118077105242724
chr3	6773143	6773246	0.634147317506674
chr3	6774749	6774846	-0.0316683402382987
chr3	6784531	6784636	0.496203359687616
chr3	6890296	6890443	0.431327355998933
chr3	7109329	7109431	0.435276086795925
chr3	7109329	7109431	0.307091563850313
chr3	7256247	7256316	0.706200380199202
chr3	7387278	7387371	0.574383070010367
chr3	7403151	7403208	-0.094446354314417
chr3	7599295	7599397	0.485266544819196
chr3	7730212	7730333	0.580236827574338
chr3	7733306	7733452	0.118186244984626
chr3	7774732	7774827	0.107721030482032
chr3	7821509	7821574	0.841165783876564
chr3	7898882	7899005	0.572031579409787
chr3	7901425	7901497	0.069779958660837
chr3	7901527	7901647	0.459311451077269
chr3	7906378	7906523	0.746976402406418
chr3	8093502	8093558	0.483516027717182
chr3	8188501	8188597	0.705122563938757
chr3	8198599	8198721	0.697564017816541
chr3	8291686	8291753	0.509682017727223
chr3	8337310	8337428	0.130757582920079
chr3	8397466	8397540	0.0633114707855727
chr3	8397486	8397601	-0.248582097009452
chr3	8538599	8538654	-0.0446466042832746
chr3	8547913	8548062	-0.0519442559359008
chr3	8614502	8614625	0.359748791613815
chr3	8764930	8765004	0.625597298121395
chr3	8793738	8793811	0.347799827469457
chr3	8951653	8951762	-0.102435808606693
chr3	8976464	8976530	0.0180257952626113
chr3	8985565	8985632	0.00876813777779554
chr3	9017190	9017240	-0.265931888066208
chr3	9049251	9049372	0.553534828968522
chr3	9049934	9050053	0.464581775320397
chr3	9102661	9102798	0.53656976789219
chr3	9121657	9121775	0.805910363939223
chr3	9208022	9208176	0.343068174951597
chr3	9208091	9208163	0.248024433126263
chr3	9228900	9228971	0.0537386430284394
chr3	9241514	9241646	0.0247177835868053
chr3	9241514	9241646	0.0562620467101605
chr3	9274129	9274220	-0.305958230910124
chr3	9287092	9287219	0.296036634392021
chr3	9304408	9304467	0.100491047119096
